"respondent_id","block","profile","price_all","washes_all","donations_all","emissions_all","choice","buy"
82,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
82,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
82,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
82,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
82,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
82,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
82,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
83,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
83,1,"10","€165","57 washes","no donations","37 ktons",0,NA
83,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
83,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
83,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
83,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
83,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
83,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
83,3,"9","€35","7 washes","4.75% donated","37 ktons",1,"Yes"
83,4,"23","€100","57 washes","2% donated","37 ktons",1,"No"
83,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
83,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
83,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
83,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
83,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
83,6,"18","€100","7 washes","no donations","carbon neutral",1,"Yes"
83,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
83,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
83,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
83,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
83,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
83,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
83,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
83,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
83,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
83,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
83,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
83,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
83,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
83,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
84,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
84,1,"10","€165","57 washes","no donations","37 ktons",0,NA
84,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
84,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
84,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
84,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
84,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
84,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
84,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
84,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
84,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
84,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
84,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
84,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
84,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
84,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
84,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
84,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
84,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
84,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
84,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
84,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
84,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
84,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
84,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
84,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
84,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
84,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
84,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
84,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
85,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
85,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
85,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
85,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
85,2,"14","€165","57 washes","2% donated","carbon neutral",1,"No"
85,2,"15","€35","32 washes","no donations","37 ktons",0,NA
85,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"No"
85,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
85,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
85,4,"23","€100","57 washes","2% donated","37 ktons",1,"No"
85,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
85,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
85,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
85,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
85,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
85,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
85,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
85,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
85,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
85,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
85,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
85,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
85,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
85,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
85,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
85,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
85,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
85,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
85,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
85,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
86,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
86,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
86,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
86,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
86,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
86,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
86,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
86,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
86,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
86,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
86,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
86,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
86,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
86,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
86,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
86,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
86,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
86,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
86,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
86,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
86,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
86,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"Yes"
86,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
86,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
86,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
86,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
86,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
86,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
86,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
86,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
87,1,"5","€100","7 washes","2% donated","carbon neutral",1,"Yes"
87,1,"10","€165","57 washes","no donations","37 ktons",0,NA
87,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
87,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
87,2,"14","€165","57 washes","2% donated","carbon neutral",1,"No"
87,2,"15","€35","32 washes","no donations","37 ktons",0,NA
87,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
87,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
87,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
87,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
87,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
87,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
87,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
87,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
87,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
87,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
87,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
87,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
87,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
87,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
87,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
87,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
87,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
87,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
87,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
87,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
87,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
87,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
87,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
87,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
88,1,"5","€100","7 washes","2% donated","carbon neutral",1,"Yes"
88,1,"10","€165","57 washes","no donations","37 ktons",0,NA
88,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
88,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
88,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
88,2,"15","€35","32 washes","no donations","37 ktons",0,NA
88,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
88,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
88,3,"9","€35","7 washes","4.75% donated","37 ktons",1,"Yes"
88,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
88,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
88,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
88,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
88,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
88,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
88,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
88,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
88,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"No"
88,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
88,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
88,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
88,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
88,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
88,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
88,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
88,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
88,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
88,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
88,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
88,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
89,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
89,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
89,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
89,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
89,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
89,2,"15","€35","32 washes","no donations","37 ktons",1,"No"
89,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"No"
89,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
89,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
89,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
89,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
89,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
89,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
89,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
89,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
89,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
89,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
89,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
89,7,"1","€100","57 washes","no donations","72.6 ktons",1,"Yes"
89,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
89,7,"2","€35","32 washes","2% donated","carbon neutral",0,NA
89,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"Yes"
89,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
89,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
89,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
89,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
89,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
89,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
89,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
89,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
90,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
90,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
90,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
90,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
90,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
90,2,"15","€35","32 washes","no donations","37 ktons",0,NA
90,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"No"
90,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
90,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
90,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
90,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
90,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
90,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
90,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
90,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
90,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
90,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
90,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"No"
90,7,"1","€100","57 washes","no donations","72.6 ktons",1,"Yes"
90,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
90,7,"2","€35","32 washes","2% donated","carbon neutral",0,NA
90,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"Yes"
90,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
90,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
90,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
90,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
90,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
90,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
90,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
90,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
91,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
91,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
91,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
91,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
91,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
91,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
91,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"No"
91,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
91,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
91,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
91,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
91,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
91,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
91,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
91,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
91,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
91,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
91,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"No"
91,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
91,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
91,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
91,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
91,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
91,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
91,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
91,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
91,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
91,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
91,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
91,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
92,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
92,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
92,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
92,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
92,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
92,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
92,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
92,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
92,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
92,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
92,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
92,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
92,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
92,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
92,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
92,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
92,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
92,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
92,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
92,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
92,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
92,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
92,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
92,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
92,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
92,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
92,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
92,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
92,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
92,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
93,1,"5","€100","7 washes","2% donated","carbon neutral",1,"Yes"
93,1,"10","€165","57 washes","no donations","37 ktons",0,NA
93,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
93,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
93,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
93,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
93,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"No"
93,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
93,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
93,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
93,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
93,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
93,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
93,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
93,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
93,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
93,6,"20","€165","32 washes","2% donated","37 ktons",1,"Yes"
93,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
93,7,"1","€100","57 washes","no donations","72.6 ktons",1,"Yes"
93,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
93,7,"2","€35","32 washes","2% donated","carbon neutral",0,NA
93,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"Yes"
93,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
93,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
93,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
93,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
93,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
93,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
93,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
93,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
94,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
94,1,"10","€165","57 washes","no donations","37 ktons",0,NA
94,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"No"
94,2,"12","€100","7 washes","no donations","72.6 ktons",1,"No"
94,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
94,2,"15","€35","32 washes","no donations","37 ktons",0,NA
94,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
94,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
94,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
94,4,"23","€100","57 washes","2% donated","37 ktons",1,"No"
94,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
94,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
94,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
94,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
94,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"No"
94,6,"18","€100","7 washes","no donations","carbon neutral",1,"No"
94,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
94,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
94,7,"1","€100","57 washes","no donations","72.6 ktons",1,"No"
94,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
94,7,"2","€35","32 washes","2% donated","carbon neutral",0,NA
94,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"No"
94,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
94,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
94,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"No"
94,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
94,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
94,10,"27","€100","7 washes","2% donated","37 ktons",1,"No"
94,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
94,10,"25","€35","57 washes","no donations","carbon neutral",0,NA
95,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
95,1,"10","€165","57 washes","no donations","37 ktons",0,NA
95,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
95,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
95,2,"14","€165","57 washes","2% donated","carbon neutral",1,"No"
95,2,"15","€35","32 washes","no donations","37 ktons",0,NA
95,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
95,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
95,3,"9","€35","7 washes","4.75% donated","37 ktons",1,"Yes"
95,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
95,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
95,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
95,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
95,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
95,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
95,6,"18","€100","7 washes","no donations","carbon neutral",1,"No"
95,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
95,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
95,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
95,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
95,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
95,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
95,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
95,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
95,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"No"
95,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
95,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
95,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
95,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
95,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
96,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
96,1,"10","€165","57 washes","no donations","37 ktons",0,NA
96,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
96,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
96,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
96,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
96,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
96,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
96,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
96,4,"23","€100","57 washes","2% donated","37 ktons",1,"No"
96,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
96,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
96,5,"4","€100","32 washes","4.75% donated","37 ktons",1,"Yes"
96,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
96,5,"11","€35","57 washes","4.75% donated","carbon neutral",0,NA
96,6,"18","€100","7 washes","no donations","carbon neutral",1,"Yes"
96,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
96,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
96,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
96,7,"3","€165","7 washes","4.75% donated","72.6 ktons",1,NA
96,7,"2","€35","32 washes","2% donated","carbon neutral",0,NA
96,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"No"
